Initializing Cache...LruTailAge Rebalancing init. LTAS.h-default config
LTAS::LTAS(Config config)
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.766407,time:1601950
hit ratio:0.766419,time:1602820
hit ratio:0.766429,time:1603752
hit ratio:0.766436,time:1604759
hit ratio:0.76644,time:1605845
hit ratio:0.766441,time:1607017
hit ratio:0.76644,time:1608331
hit ratio:0.766435,time:1609794
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.766425,time:1611463
hit ratio:0.766411,time:1613481
hit ratio:0.766386,time:1615760
hit ratio:0.766364,time:1618275
hit ratio:0.76634,time:1620994
hit ratio:0.766314,time:1623629
hit ratio:0.766299,time:1625940
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.766295,time:1627919
hit ratio:0.766304,time:1629587
hit ratio:0.766311,time:1631145
hit ratio:0.766325,time:1632529
hit ratio:0.766343,time:1633793
hit ratio:0.766361,time:1634983
hit ratio:0.766378,time:1636070
hit ratio:0.766392,time:1637109
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.766405,time:1638088
hit ratio:0.766417,time:1639012
hit ratio:0.766431,time:1639907
hit ratio:0.766447,time:1640768
hit ratio:0.766464,time:1641629
hit ratio:0.76648,time:1642487
hit ratio:0.766499,time:1643347
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.76652,time:1644181
hit ratio:0.766537,time:1645017
hit ratio:0.766555,time:1645838
hit ratio:0.766575,time:1646608
hit ratio:0.766591,time:1647395
hit ratio:0.766608,time:1648176
hit ratio:0.766628,time:1649000
hit ratio:0.766649,time:1649820
hit ratio:0.766673,time:1650622
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.766695,time:1651429
hit ratio:0.766716,time:1652235
hit ratio:0.766736,time:1653046
hit ratio:0.766756,time:1653837
hit ratio:0.766776,time:1654621
hit ratio:0.766796,time:1655407
hit ratio:0.766816,time:1656196
hit ratio:0.766834,time:1656991
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.766853,time:1657776
hit ratio:0.766872,time:1658565
hit ratio:0.766887,time:1659352
hit ratio:0.766904,time:1660172
hit ratio:0.766922,time:1660985
hit ratio:0.766941,time:1661781
hit ratio:0.766962,time:1662554
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.766987,time:1663337
hit ratio:0.767012,time:1664101
hit ratio:0.767035,time:1664874
hit ratio:0.76706,time:1665644
hit ratio:0.76708,time:1666390
hit ratio:0.767105,time:1667153
hit ratio:0.767126,time:1667904
hit ratio:0.767152,time:1668642
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.767181,time:1669374
hit ratio:0.767209,time:1670099
hit ratio:0.767237,time:1670835
hit ratio:0.767265,time:1671556
hit ratio:0.767294,time:1672261
hit ratio:0.767322,time:1672952
hit ratio:0.76735,time:1673634
hit ratio:0.76738,time:1674302
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.767407,time:1674962
hit ratio:0.767435,time:1675613
hit ratio:0.767464,time:1676256
hit ratio:0.76749,time:1676885
hit ratio:0.767515,time:1677518
hit ratio:0.767548,time:1678152
hit ratio:0.767579,time:1678776
hit ratio:0.767609,time:1679406
hit ratio:0.767639,time:1680022
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.767671,time:1680642
hit ratio:0.767703,time:1681277
hit ratio:0.767733,time:1681923
hit ratio:0.767761,time:1682574
hit ratio:0.767787,time:1683238
hit ratio:0.767814,time:1683912
hit ratio:0.76784,time:1684600
hit ratio:0.767866,time:1685309
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.767888,time:1686040
hit ratio:0.76791,time:1686803
hit ratio:0.767931,time:1687609
hit ratio:0.76795,time:1688465
hit ratio:0.767965,time:1689375
hit ratio:0.767978,time:1690361
hit ratio:0.767989,time:1691437
hit ratio:0.767995,time:1692594
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.768,time:1693857
hit ratio:0.768,time:1695295
hit ratio:0.767994,time:1696918
hit ratio:0.767981,time:1698830
hit ratio:0.767964,time:1701102
hit ratio:0.767935,time:1703717
hit ratio:0.767901,time:1706494
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.767878,time:1709315
hit ratio:0.767862,time:1711790
hit ratio:0.767853,time:1713947
hit ratio:0.767853,time:1715762
hit ratio:0.767855,time:1717335
hit ratio:0.767862,time:1718712
hit ratio:0.767873,time:1719966
hit ratio:0.767883,time:1721133
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.767897,time:1722216
hit ratio:0.767911,time:1723264
hit ratio:0.767924,time:1724265
hit ratio:0.767936,time:1725208
hit ratio:0.767948,time:1726133
hit ratio:0.767961,time:1727033
hit ratio:0.767973,time:1727922
hit ratio:0.767986,time:1728804
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.768,time:1729644
hit ratio:0.76801,time:1730450
hit ratio:0.768021,time:1731250
hit ratio:0.768034,time:1732068
hit ratio:0.768047,time:1732857
hit ratio:0.768062,time:1733632
hit ratio:0.768074,time:1734419
hit ratio:0.76809,time:1735246
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.76811,time:1736075
hit ratio:0.768127,time:1736927
hit ratio:0.768145,time:1737738
hit ratio:0.768164,time:1738541
hit ratio:0.76818,time:1739353
hit ratio:0.7682,time:1740160
hit ratio:0.768225,time:1740970
hit ratio:0.768249,time:1741766
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.768266,time:1742571
hit ratio:0.76828,time:1743373
hit ratio:0.768293,time:1744181
hit ratio:0.768307,time:1744981
hit ratio:0.768323,time:1745792
hit ratio:0.768338,time:1746611
hit ratio:0.768353,time:1747432
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.768368,time:1748249
hit ratio:0.768381,time:1749048
hit ratio:0.7684,time:1749828
hit ratio:0.768418,time:1750626
hit ratio:0.768436,time:1751421
hit ratio:0.768454,time:1752219
hit ratio:0.768474,time:1753006
hit ratio:0.768493,time:1753802
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.768513,time:1754583
hit ratio:0.768532,time:1755362
hit ratio:0.76855,time:1756124
hit ratio:0.768568,time:1756876
hit ratio:0.76859,time:1757622
hit ratio:0.768613,time:1758349
hit ratio:0.768635,time:1759064
hit ratio:0.768659,time:1759744
hit ratio:0.768681,time:1760439
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.768706,time:1761121
hit ratio:0.76873,time:1761796
hit ratio:0.768754,time:1762468
hit ratio:0.768777,time:1763129
hit ratio:0.768803,time:1763780
hit ratio:0.768828,time:1764447
hit ratio:0.768854,time:1765119
hit ratio:0.76888,time:1765778
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.768907,time:1766438
hit ratio:0.768933,time:1767095
hit ratio:0.76896,time:1767766
hit ratio:0.768985,time:1768432
hit ratio:0.76901,time:1769101
hit ratio:0.769034,time:1769782
hit ratio:0.769058,time:1770482
hit ratio:0.769078,time:1771192
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.7691,time:1771925
hit ratio:0.769118,time:1772698
hit ratio:0.769135,time:1773488
hit ratio:0.76915,time:1774320
hit ratio:0.769165,time:1775207
hit ratio:0.769178,time:1776143
hit ratio:0.769185,time:1777144
hit ratio:0.769191,time:1778221
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.769194,time:1779410
hit ratio:0.769193,time:1780732
hit ratio:0.769188,time:1782205
hit ratio:0.769178,time:1783889
hit ratio:0.769164,time:1785800
hit ratio:0.769148,time:1788056
hit ratio:0.769123,time:1790641
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.769099,time:1793422
hit ratio:0.769074,time:1796155
hit ratio:0.769053,time:1798583
hit ratio:0.769043,time:1800724
hit ratio:0.769041,time:1802530
hit ratio:0.76904,time:1804074
hit ratio:0.769036,time:1805423
hit ratio:0.769039,time:1806686
RebStrtgy-pickVAndR...triggering pickVandRImp.
LTAS-pickVAndRImpl...class total free memory smaller than threshold 12582912. v:19. r:18. invalid ctx. vPTA: 0rTA: 0 .improv. < minTailAgeDifference. 
hit ratio:0.769046,time:1807896
hit ratio:0.769052,time:1809018
hit ratio:0.769058,time:1810074
hit ratio:0.769068,time:1811108
hit ratio:0.769074,time:1812081
hit ratio:0.769082,time:1813030
hit ratio:0.769089,time:1813957
EOF
hit ratio:0.769094,time:1814399
num_requests:207646002,throughput:114.443reqs/sec,
